id,period,tick,price,quantity
933,1,253,19.62,5000.0
934,1,253,19.62,5000.0
935,1,253,19.62,5000.0
936,1,253,19.62,5000.0
937,1,253,19.83,53600.0
938,1,253,19.8,5000.0
939,1,253,19.78,46100.0
940,1,253,19.82,5000.0
941,1,254,19.8,5000.0
942,1,254,19.82,5000.0
945,1,255,19.86,5000.0
947,1,255,19.87,9700.0
946,1,255,19.86,48700.0
943,1,255,19.83,5000.0
944,1,255,19.84,5000.0
948,1,256,20.05,5000.0
949,1,256,20.08,5000.0
950,1,257,20.1,5000.0
951,1,257,20.02,5000.0
952,1,257,20.02,37700.0
953,1,257,20.02,5000.0
957,1,258,20.06,15700.0
954,1,258,20.02,5000.0
955,1,258,20.05,5000.0
956,1,258,20.05,38100.0
958,1,259,20.04,5000.0
959,1,259,19.86,5000.0
960,1,259,19.84,44500.0
961,1,259,19.85,5000.0
962,1,259,19.86,5000.0
964,1,260,19.84,5000.0
963,1,260,19.84,5000.0
968,1,261,19.8,5000.0
965,1,261,19.81,5000.0
966,1,261,19.81,45100.0
967,1,261,19.81,8800.0
969,1,262,19.84,5000.0
970,1,262,19.86,5000.0
971,1,262,19.84,40600.0
972,1,262,19.83,19700.0
973,1,262,19.86,38800.0
979,1,263,20.08,5000.0
978,1,263,20.07,42600.0
980,1,263,20.08,52000.0
976,1,263,20.04,47700.0
975,1,263,20.07,5000.0
977,1,263,20.07,5000.0
974,1,263,20.04,5000.0
981,1,264,20.07,53500.0
986,1,265,20.1,5000.0
985,1,265,20.07,5000.0
982,1,265,20.07,5000.0
983,1,265,20.07,5000.0
984,1,265,20.07,39800.0
995,1,266,20.01,56400.0
988,1,266,20.07,5000.0
989,1,266,20.07,5000.0
990,1,266,20.07,5000.0
991,1,266,20.07,5000.0
992,1,266,19.98,5000.0
993,1,266,20.01,59500.0
994,1,266,20.0,5000.0
987,1,266,20.07,5000.0
1001,1,267,20.26,5000.0
1002,1,267,20.25,5000.0
1000,1,267,20.24,5000.0
1003,1,267,20.26,5000.0
998,1,267,20.03,5000.0
997,1,267,20.03,5000.0
996,1,267,20.03,5000.0
999,1,267,20.24,5000.0
1004,1,268,20.45,5000.0
1005,1,268,20.44,5000.0
1006,1,268,20.45,41800.0
1007,1,269,20.37,5000.0
1008,1,269,20.38,5000.0
1009,1,269,20.37,43000.0
1010,1,269,20.36,11200.0
1011,1,269,20.38,5000.0
1012,1,269,20.39,53000.0
1018,1,270,20.41,5300.0
1016,1,270,20.43,5000.0
1017,1,270,20.42,52300.0
1014,1,270,20.47,52100.0
1015,1,270,20.44,5000.0
1013,1,270,20.44,5000.0
1025,1,271,20.24,44500.0
1019,1,271,20.42,5000.0
1020,1,271,20.24,56400.0
1021,1,271,20.27,5000.0
1022,1,271,20.25,40900.0
1023,1,271,20.28,5000.0
1024,1,271,20.25,7600.0
1026,1,272,20.41,5000.0
1027,1,272,20.42,5000.0
1028,1,272,20.43,5000.0
1029,1,273,20.5,42700.0
1030,1,273,20.47,5000.0
1031,1,273,20.48,5000.0
1036,1,274,20.38,51400.0
1035,1,274,20.38,1700.0
1037,1,274,20.39,3000.0
1033,1,274,20.38,49400.0
1032,1,274,20.36,5000.0
1034,1,274,20.36,5000.0
1038,1,275,20.46,5000.0
1039,1,275,20.49,5000.0
1040,1,275,20.5,5000.0
1041,1,275,20.51,42800.0
1042,1,276,20.61,5000.0
1043,1,276,20.64,5000.0
1044,1,276,20.64,5000.0
1047,1,277,20.82,5000.0
1046,1,277,20.85,5000.0
1045,1,277,20.82,5000.0
1048,1,278,20.82,5000.0
1049,1,278,20.7,5000.0
1050,1,278,20.7,5000.0
1051,1,279,20.71,5000.0
1052,1,279,20.28,5000.0
1053,1,279,20.29,5000.0
1060,1,280,20.29,27900.0
1059,1,280,20.27,26800.0
1058,1,280,20.27,5000.0
1055,1,280,20.27,5000.0
1056,1,280,20.27,5000.0
1054,1,280,20.27,5000.0
1057,1,280,20.27,5000.0
1061,1,281,20.27,5000.0
1062,1,281,20.31,44800.0
1063,1,281,20.29,5000.0
1064,1,281,20.29,40400.0
1065,1,281,20.31,1900.0
1066,1,281,20.29,5000.0
1067,1,281,20.28,5000.0
1068,1,282,20.65,5000.0
1069,1,282,20.62,42300.0
1070,1,282,20.67,51400.0
1071,1,282,20.64,5000.0
1072,1,282,20.66,5000.0
1075,1,283,20.88,5000.0
1073,1,283,20.82,5000.0
1074,1,283,20.87,5000.0
1076,1,284,20.75,5000.0
1077,1,284,20.76,5000.0
1078,1,285,20.79,5000.0
1079,1,285,20.8,5000.0
1080,1,286,20.8,5000.0
1081,1,286,20.8,5000.0
1082,1,286,20.8,5000.0
1083,1,286,20.8,5000.0
1084,1,286,20.8,5000.0
1085,1,286,20.96,5000.0
1086,1,286,20.97,5000.0
1087,1,286,20.99,46800.0
1092,1,287,21.36,38700.0
1091,1,287,21.34,5000.0
1093,1,287,21.33,7400.0
1089,1,287,21.3,51500.0
1090,1,287,21.33,38000.0
1088,1,287,21.33,5000.0
1097,1,288,21.22,56600.0
1094,1,288,21.25,5000.0
1095,1,288,21.24,5000.0
1096,1,288,21.23,5000.0
1098,1,289,21.1,5000.0
1099,1,289,21.12,5000.0
1100,1,289,21.1,45500.0
1101,1,289,21.1,600.0
1102,1,290,20.99,5000.0
1103,1,290,21.02,51000.0
1104,1,290,20.98,5000.0
1105,1,290,20.99,40400.0
1106,1,290,21.02,5000.0
1107,1,290,21.01,1000.0
1108,1,290,21.0,5000.0
1111,1,291,20.91,5000.0
1110,1,291,20.9,5000.0
1109,1,291,20.9,5000.0
1112,1,292,21.07,5000.0
1113,1,292,21.08,5000.0
1114,1,292,21.08,5000.0
1115,1,292,21.07,40800.0
1116,1,293,21.08,5000.0
1117,1,293,21.19,5000.0
1118,1,293,21.18,5000.0
1122,1,294,21.24,48300.0
1120,1,294,21.23,5000.0
1119,1,294,21.24,5000.0
1121,1,294,21.22,40500.0
1123,1,295,21.31,5000.0
1124,1,295,21.34,45300.0
1125,1,295,21.3,5000.0
1126,1,295,21.32,5000.0
1132,1,296,21.21,5000.0
1131,1,296,21.22,43100.0
1128,1,296,21.19,5000.0
1129,1,296,21.18,5000.0
1127,1,296,21.16,49300.0
1130,1,296,21.19,37300.0
1133,1,297,20.88,5000.0
1134,1,297,20.9,49500.0
1135,1,297,20.88,5000.0
1136,1,297,20.88,36900.0
1137,1,297,20.88,5000.0
1138,1,298,20.7,5000.0
1139,1,298,20.7,5000.0
1140,1,298,20.7,5000.0
1141,1,298,20.7,5000.0
1142,1,298,20.7,5000.0
1143,1,298,20.65,5000.0
1144,1,298,20.66,5000.0
